reading_id,room_id,date,time,temperature_c,humidity_pct,occupancy_count,max_capacity,utilization_pct,ac_status,light_status,projector_status,air_quality_index
SNS0004493,Room-105,2025-07-10,08:00,24.4,55.9,9,60,15.0,OFF,ON,OFF,42
SNS0004494,Room-105,2025-07-10,09:00,24.4,69.5,52,60,86.7,ON,ON,ON,90
SNS0004495,Room-105,2025-07-10,10:00,28.5,41.0,37,60,61.7,ON,ON,OFF,170
SNS0004496,Room-105,2025-07-10,11:00,30.4,46.6,55,60,91.7,ON,ON,ON,122
SNS0004497,Room-105,2025-07-10,12:00,36.7,70.5,53,60,88.3,ON,ON,ON,31
SNS0004498,Room-105,2025-07-10,13:00,22.4,45.0,11,60,18.3,OFF,ON,ON,153
SNS0004499,Room-105,2025-07-10,14:00,27.4,57.4,16,60,26.7,OFF,ON,OFF,159
SNS0004500,Room-105,2025-07-10,15:00,25.0,58.9,4,60,6.7,OFF,ON,OFF,127
SNS0004501,Room-106,2025-07-10,07:00,26.8,68.8,6,60,10.0,OFF,ON,OFF,91
SNS0004502,Room-106,2025-07-10,08:00,20.8,73.3,34,60,56.7,ON,ON,OFF,179
SNS0004503,Room-106,2025-07-10,09:00,21.0,49.6,16,60,26.7,OFF,ON,ON,85
SNS0004504,Room-106,2025-07-10,10:00,37.7,68.8,47,60,78.3,ON,ON,ON,101
SNS0004505,Room-106,2025-07-10,11:00,31.8,47.0,35,60,58.3,ON,ON,ON,139
SNS0004506,Room-106,2025-07-10,12:00,30.3,39.5,18,60,30.0,OFF,ON,OFF,56
SNS0004507,Room-106,2025-07-10,13:00,35.3,59.8,13,60,21.7,OFF,ON,ON,48
SNS0004508,Room-106,2025-07-10,14:00,26.2,58.3,46,60,76.7,ON,ON,ON,36
SNS0004509,Room-106,2025-07-10,15:00,25.9,63.6,7,60,11.7,OFF,ON,OFF,56
SNS0004510,Room-107,2025-07-10,07:00,23.0,42.8,3,60,5.0,OFF,ON,OFF,117
SNS0004511,Room-107,2025-07-10,08:00,28.9,55.9,37,60,61.7,ON,ON,ON,51
SNS0004512,Room-107,2025-07-10,09:00,24.0,56.9,52,60,86.7,ON,ON,OFF,43
SNS0004513,Room-107,2025-07-10,10:00,25.9,71.2,9,60,15.0,OFF,ON,OFF,180
SNS0004514,Room-107,2025-07-10,11:00,30.5,54.1,14,60,23.3,OFF,ON,OFF,48
SNS0004515,Room-107,2025-07-10,12:00,33.6,56.0,22,60,36.7,ON,ON,ON,53
SNS0004516,Room-107,2025-07-10,13:00,23.8,63.1,51,60,85.0,ON,ON,ON,43
SNS0004517,Room-107,2025-07-10,14:00,23.4,62.5,1,60,1.7,OFF,ON,OFF,89
SNS0004518,Room-107,2025-07-10,15:00,28.6,36.0,0,60,0.0,OFF,OFF,OFF,121
SNS0004519,Room-108,2025-07-10,07:00,24.8,67.9,1,60,1.7,OFF,ON,OFF,159
SNS0004520,Room-108,2025-07-10,08:00,28.9,51.9,18,60,30.0,OFF,ON,OFF,144
SNS0004521,Room-108,2025-07-10,09:00,26.9,52.9,13,60,21.7,OFF,ON,OFF,102
SNS0004522,Room-108,2025-07-10,10:00,23.1,51.8,54,60,90.0,ON,ON,ON,64
SNS0004523,Room-108,2025-07-10,11:00,37.1,70.8,22,60,36.7,ON,ON,ON,179
SNS0004524,Room-108,2025-07-10,12:00,24.3,57.2,37,60,61.7,ON,ON,OFF,102
SNS0004525,Room-108,2025-07-10,13:00,24.2,67.3,4,60,6.7,OFF,ON,OFF,165
SNS0004526,Room-108,2025-07-10,14:00,32.3,73.7,38,60,63.3,ON,ON,ON,141
SNS0004527,Room-108,2025-07-10,15:00,24.7,70.6,5,60,8.3,OFF,ON,OFF,84
SNS0004528,Room-109,2025-07-10,07:00,28.1,42.6,0,60,0.0,OFF,OFF,OFF,77
SNS0004529,Room-109,2025-07-10,08:00,27.8,35.1,47,60,78.3,ON,ON,OFF,104
SNS0004530,Room-109,2025-07-10,09:00,27.9,65.2,43,60,71.7,ON,ON,ON,38
SNS0004531,Room-109,2025-07-10,10:00,29.5,48.0,37,60,61.7,ON,ON,OFF,105
SNS0004532,Room-109,2025-07-10,11:00,29.3,55.6,2,60,3.3,OFF,ON,OFF,100
SNS0004533,Room-109,2025-07-10,12:00,37.1,52.6,25,60,41.7,ON,ON,ON,58
SNS0004534,Room-109,2025-07-10,13:00,25.7,65.5,32,60,53.3,ON,ON,ON,63
SNS0004535,Room-109,2025-07-10,14:00,28.8,72.4,35,60,58.3,ON,ON,ON,137
SNS0004536,Room-109,2025-07-10,15:00,25.6,52.1,8,60,13.3,OFF,ON,OFF,164
SNS0004537,Room-110,2025-07-10,07:00,28.0,49.4,4,60,6.7,OFF,ON,OFF,89
SNS0004538,Room-110,2025-07-10,08:00,27.4,50.4,13,60,21.7,OFF,ON,OFF,104
SNS0004539,Room-110,2025-07-10,09:00,22.7,48.9,16,60,26.7,OFF,ON,ON,71
SNS0004540,Room-110,2025-07-10,10:00,36.6,37.0,41,60,68.3,ON,ON,OFF,55
SNS0004541,Room-110,2025-07-10,11:00,31.1,52.3,12,60,20.0,OFF,ON,OFF,42
SNS0004542,Room-110,2025-07-10,12:00,32.4,53.4,4,60,6.7,OFF,ON,OFF,148
SNS0004543,Room-110,2025-07-10,13:00,37.6,61.0,18,60,30.0,OFF,ON,ON,125
SNS0004544,Room-110,2025-07-10,14:00,30.5,70.1,36,60,60.0,ON,ON,ON,111
SNS0004545,Room-110,2025-07-10,15:00,29.1,43.7,0,60,0.0,OFF,OFF,OFF,61
SNS0004546,Room-111,2025-07-10,07:00,22.8,61.4,3,60,5.0,OFF,ON,OFF,49
SNS0004547,Room-111,2025-07-10,08:00,29.1,44.5,13,60,21.7,OFF,ON,ON,106
SNS0004548,Room-111,2025-07-10,09:00,22.7,64.8,39,60,65.0,ON,ON,ON,69
SNS0004549,Room-111,2025-07-10,10:00,27.1,37.4,2,60,3.3,OFF,ON,OFF,101
SNS0004550,Room-111,2025-07-10,11:00,36.7,40.0,35,60,58.3,ON,ON,ON,87
SNS0004551,Room-111,2025-07-10,12:00,33.1,59.8,34,60,56.7,ON,ON,ON,158
SNS0004552,Room-111,2025-07-10,13:00,31.4,62.7,3,60,5.0,OFF,ON,OFF,112
SNS0004553,Room-111,2025-07-10,14:00,29.0,52.5,21,60,35.0,ON,ON,ON,112
SNS0004554,Room-111,2025-07-10,15:00,20.6,42.4,3,60,5.0,OFF,ON,OFF,177
SNS0004555,Room-112,2025-07-10,07:00,25.9,62.4,0,60,0.0,OFF,OFF,OFF,51
SNS0004556,Room-112,2025-07-10,08:00,23.8,41.6,10,60,16.7,OFF,ON,OFF,53
SNS0004557,Room-112,2025-07-10,09:00,21.7,66.6,4,60,6.7,OFF,ON,OFF,121
SNS0004558,Room-112,2025-07-10,10:00,30.3,39.2,49,60,81.7,ON,ON,ON,172
SNS0004559,Room-112,2025-07-10,11:00,28.6,72.2,34,60,56.7,ON,ON,ON,167
SNS0004560,Room-112,2025-07-10,12:00,27.9,62.9,8,60,13.3,OFF,ON,OFF,93
SNS0004561,Room-112,2025-07-10,13:00,37.6,44.3,43,60,71.7,ON,ON,OFF,154
SNS0004562,Room-112,2025-07-10,14:00,28.6,62.9,45,60,75.0,ON,ON,ON,122
SNS0004563,Room-112,2025-07-10,15:00,26.4,42.9,7,60,11.7,OFF,ON,OFF,77
SNS0004564,Room-113,2025-07-10,07:00,25.0,62.8,10,60,16.7,OFF,ON,OFF,73
SNS0004565,Room-113,2025-07-10,08:00,24.2,38.0,30,60,50.0,ON,ON,ON,79
SNS0004566,Room-113,2025-07-10,09:00,26.6,45.1,44,60,73.3,ON,ON,OFF,47
SNS0004567,Room-113,2025-07-10,10:00,29.1,43.2,2,60,3.3,OFF,ON,OFF,102
SNS0004568,Room-113,2025-07-10,11:00,32.0,46.3,21,60,35.0,ON,ON,OFF,153
SNS0004569,Room-113,2025-07-10,12:00,34.2,65.7,51,60,85.0,ON,ON,OFF,162
SNS0004570,Room-113,2025-07-10,13:00,29.1,60.9,29,60,48.3,ON,ON,OFF,122
SNS0004571,Room-113,2025-07-10,14:00,25.1,46.5,23,60,38.3,ON,ON,ON,47
SNS0004572,Room-113,2025-07-10,15:00,20.9,55.0,10,60,16.7,OFF,ON,OFF,159
SNS0004573,Room-114,2025-07-10,07:00,25.5,35.8,7,60,11.7,OFF,ON,OFF,139
SNS0004574,Room-114,2025-07-10,08:00,26.2,44.3,42,60,70.0,ON,ON,ON,137
SNS0004575,Room-114,2025-07-10,09:00,25.0,70.8,43,60,71.7,ON,ON,ON,48
SNS0004576,Room-114,2025-07-10,10:00,28.4,41.6,9,60,15.0,OFF,ON,OFF,45
SNS0004577,Room-114,2025-07-10,11:00,37.7,61.1,10,60,16.7,OFF,ON,OFF,178
SNS0004578,Room-114,2025-07-10,12:00,34.2,65.3,9,60,15.0,OFF,ON,OFF,96
SNS0004579,Room-114,2025-07-10,13:00,32.6,49.1,52,60,86.7,ON,ON,ON,109
SNS0004580,Room-114,2025-07-10,14:00,29.7,51.9,7,60,11.7,OFF,ON,OFF,108
SNS0004581,Room-114,2025-07-10,15:00,28.5,41.4,6,60,10.0,OFF,ON,OFF,83
SNS0004582,Room-115,2025-07-10,07:00,25.3,66.6,4,60,6.7,OFF,ON,OFF,147
SNS0004583,Room-115,2025-07-10,08:00,24.3,44.0,1,60,1.7,OFF,ON,OFF,59
SNS0004584,Room-115,2025-07-10,09:00,23.6,56.4,18,60,30.0,OFF,ON,ON,155
SNS0004585,Room-115,2025-07-10,10:00,35.5,50.5,21,60,35.0,ON,ON,OFF,176
SNS0004586,Room-115,2025-07-10,11:00,31.5,51.1,13,60,21.7,OFF,ON,ON,160
SNS0004587,Room-115,2025-07-10,12:00,35.1,41.9,26,60,43.3,ON,ON,OFF,141
SNS0004588,Room-115,2025-07-10,13:00,33.7,41.2,30,60,50.0,ON,ON,ON,39
SNS0004589,Room-115,2025-07-10,14:00,27.5,48.3,8,60,13.3,OFF,ON,OFF,179
SNS0004590,Room-115,2025-07-10,15:00,21.8,66.5,9,60,15.0,OFF,ON,OFF,53
SNS0004591,Room-201,2025-07-10,07:00,23.1,43.1,8,60,13.3,OFF,ON,OFF,115
SNS0004592,Room-201,2025-07-10,08:00,20.3,35.7,12,60,20.0,OFF,ON,OFF,115
SNS0004593,Room-201,2025-07-10,09:00,24.2,53.6,19,60,31.7,OFF,ON,OFF,180
SNS0004594,Room-201,2025-07-10,10:00,37.1,64.5,13,60,21.7,OFF,ON,OFF,161
SNS0004595,Room-201,2025-07-10,11:00,36.1,59.4,15,60,25.0,OFF,ON,ON,49
SNS0004596,Room-201,2025-07-10,12:00,28.4,55.4,25,60,41.7,ON,ON,OFF,165
SNS0004597,Room-201,2025-07-10,13:00,27.4,54.2,47,60,78.3,ON,ON,ON,88
SNS0004598,Room-201,2025-07-10,14:00,24.7,58.0,26,60,43.3,ON,ON,OFF,106
SNS0004599,Room-201,2025-07-10,15:00,23.5,56.3,7,60,11.7,OFF,ON,OFF,165
SNS0004600,Room-202,2025-07-10,07:00,22.4,49.9,0,60,0.0,OFF,OFF,OFF,140
SNS0004601,Room-202,2025-07-10,08:00,27.3,39.4,46,60,76.7,ON,ON,ON,64
SNS0004602,Room-202,2025-07-10,09:00,26.1,51.1,46,60,76.7,ON,ON,ON,87
SNS0004603,Room-202,2025-07-10,10:00,37.5,69.7,41,60,68.3,ON,ON,ON,126
SNS0004604,Room-202,2025-07-10,11:00,32.4,62.1,37,60,61.7,ON,ON,OFF,47
SNS0004605,Room-202,2025-07-10,12:00,35.7,42.4,34,60,56.7,ON,ON,OFF,106
SNS0004606,Room-202,2025-07-10,13:00,27.1,52.2,50,60,83.3,ON,ON,ON,55
SNS0004607,Room-202,2025-07-10,14:00,22.7,51.2,0,60,0.0,OFF,OFF,OFF,99
SNS0004608,Room-202,2025-07-10,15:00,24.7,65.2,5,60,8.3,OFF,ON,OFF,47
SNS0004609,Room-203,2025-07-10,07:00,20.5,67.5,2,60,3.3,OFF,ON,OFF,132
SNS0004610,Room-203,2025-07-10,08:00,21.9,42.6,35,60,58.3,ON,ON,OFF,92
SNS0004611,Room-203,2025-07-10,09:00,28.4,49.7,48,60,80.0,ON,ON,OFF,163
SNS0004612,Room-203,2025-07-10,10:00,34.2,41.5,2,60,3.3,OFF,ON,OFF,39
SNS0004613,Room-203,2025-07-10,11:00,23.0,49.7,37,60,61.7,ON,ON,OFF,81
SNS0004614,Room-203,2025-07-10,12:00,35.5,42.3,28,60,46.7,ON,ON,ON,85
SNS0004615,Room-203,2025-07-10,13:00,32.7,67.0,5,60,8.3,OFF,ON,OFF,50
SNS0004616,Room-203,2025-07-10,14:00,31.1,51.8,54,60,90.0,ON,ON,ON,167
SNS0004617,Room-203,2025-07-10,15:00,22.0,47.1,3,60,5.0,OFF,ON,OFF,144
SNS0004618,Room-204,2025-07-10,07:00,24.8,43.4,0,60,0.0,OFF,OFF,OFF,119
SNS0004619,Room-204,2025-07-10,08:00,23.9,64.1,3,60,5.0,OFF,ON,OFF,57
SNS0004620,Room-204,2025-07-10,09:00,25.0,38.3,5,60,8.3,OFF,ON,OFF,113
SNS0004621,Room-204,2025-07-10,10:00,24.4,39.0,36,60,60.0,ON,ON,ON,88
SNS0004622,Room-204,2025-07-10,11:00,33.2,37.4,30,60,50.0,ON,ON,OFF,43
SNS0004623,Room-204,2025-07-10,12:00,27.1,55.9,51,60,85.0,ON,ON,OFF,34
SNS0004624,Room-204,2025-07-10,13:00,22.7,72.6,21,60,35.0,ON,ON,ON,119
SNS0004625,Room-204,2025-07-10,14:00,35.4,41.4,53,60,88.3,ON,ON,ON,161
SNS0004626,Room-204,2025-07-10,15:00,21.4,52.6,1,60,1.7,OFF,ON,OFF,31
SNS0004627,Room-205,2025-07-10,07:00,27.4,51.3,3,60,5.0,OFF,ON,OFF,146
SNS0004628,Room-205,2025-07-10,08:00,27.9,49.4,6,60,10.0,OFF,ON,OFF,149
SNS0004629,Room-205,2025-07-10,09:00,28.0,38.6,48,60,80.0,ON,ON,ON,82
SNS0004630,Room-205,2025-07-10,10:00,35.5,57.4,20,60,33.3,OFF,ON,OFF,119
SNS0004631,Room-205,2025-07-10,11:00,36.0,68.4,55,60,91.7,ON,ON,ON,90
SNS0004632,Room-205,2025-07-10,12:00,33.2,46.8,5,60,8.3,OFF,ON,OFF,116
SNS0004633,Room-205,2025-07-10,13:00,33.3,73.7,16,60,26.7,OFF,ON,OFF,126
SNS0004634,Room-205,2025-07-10,14:00,37.9,71.0,30,60,50.0,ON,ON,OFF,144
SNS0004635,Room-205,2025-07-10,15:00,29.4,38.1,5,60,8.3,OFF,ON,OFF,111
SNS0004636,Room-206,2025-07-10,07:00,25.2,41.2,1,60,1.7,OFF,ON,OFF,85
SNS0004637,Room-206,2025-07-10,08:00,24.2,74.6,18,60,30.0,OFF,ON,OFF,105
SNS0004638,Room-206,2025-07-10,09:00,28.9,58.6,18,60,30.0,OFF,ON,ON,106
SNS0004639,Room-206,2025-07-10,10:00,36.5,36.3,52,60,86.7,ON,ON,ON,57
SNS0004640,Room-206,2025-07-10,11:00,34.7,63.7,48,60,80.0,ON,ON,OFF,153
SNS0004641,Room-206,2025-07-10,12:00,22.9,43.6,37,60,61.7,ON,ON,OFF,54
SNS0004642,Room-206,2025-07-10,13:00,36.7,52.8,44,60,73.3,ON,ON,ON,122
SNS0004643,Room-206,2025-07-10,14:00,37.8,38.3,49,60,81.7,ON,ON,ON,87
SNS0004644,Room-206,2025-07-10,15:00,25.4,73.0,10,60,16.7,OFF,ON,OFF,105
SNS0004645,Room-207,2025-07-10,07:00,28.2,72.3,1,60,1.7,OFF,ON,OFF,110
SNS0004646,Room-207,2025-07-10,08:00,22.5,47.0,49,60,81.7,ON,ON,ON,128
SNS0004647,Room-207,2025-07-10,09:00,29.2,40.1,15,60,25.0,OFF,ON,OFF,106
SNS0004648,Room-207,2025-07-10,10:00,33.4,44.8,26,60,43.3,ON,ON,ON,106
SNS0004649,Room-207,2025-07-10,11:00,22.6,42.2,37,60,61.7,ON,ON,ON,54
SNS0004650,Room-207,2025-07-10,12:00,26.0,53.8,23,60,38.3,ON,ON,OFF,65
SNS0004651,Room-207,2025-07-10,13:00,22.1,47.4,1,60,1.7,OFF,ON,OFF,52
SNS0004652,Room-207,2025-07-10,14:00,24.5,66.1,27,60,45.0,ON,ON,ON,162
SNS0004653,Room-207,2025-07-10,15:00,27.6,70.7,3,60,5.0,OFF,ON,OFF,156
SNS0004654,Room-208,2025-07-10,07:00,26.2,35.0,6,60,10.0,OFF,ON,OFF,77
SNS0004655,Room-208,2025-07-10,08:00,24.4,49.2,11,60,18.3,OFF,ON,OFF,66
SNS0004656,Room-208,2025-07-10,09:00,25.8,70.1,37,60,61.7,ON,ON,ON,38
SNS0004657,Room-208,2025-07-10,10:00,25.1,53.5,0,60,0.0,OFF,OFF,OFF,101
SNS0004658,Room-208,2025-07-10,11:00,26.6,43.2,38,60,63.3,ON,ON,ON,46
SNS0004659,Room-208,2025-07-10,12:00,29.4,43.4,22,60,36.7,ON,ON,ON,142
SNS0004660,Room-208,2025-07-10,13:00,31.8,73.9,3,60,5.0,OFF,ON,OFF,112
SNS0004661,Room-208,2025-07-10,14:00,29.1,47.7,19,60,31.7,OFF,ON,OFF,100
SNS0004662,Room-208,2025-07-10,15:00,24.1,74.2,7,60,11.7,OFF,ON,OFF,79
SNS0004663,Room-209,2025-07-10,07:00,26.5,70.5,6,60,10.0,OFF,ON,OFF,125
SNS0004664,Room-209,2025-07-10,08:00,23.0,39.8,5,60,8.3,OFF,ON,OFF,112
SNS0004665,Room-209,2025-07-10,09:00,27.5,36.6,21,60,35.0,ON,ON,OFF,133
SNS0004666,Room-209,2025-07-10,10:00,25.3,38.2,42,60,70.0,ON,ON,ON,149
SNS0004667,Room-209,2025-07-10,11:00,28.0,56.7,15,60,25.0,OFF,ON,ON,171
SNS0004668,Room-209,2025-07-10,12:00,37.3,71.7,44,60,73.3,ON,ON,OFF,88
SNS0004669,Room-209,2025-07-10,13:00,37.7,47.0,46,60,76.7,ON,ON,OFF,171
SNS0004670,Room-209,2025-07-10,14:00,32.1,46.2,10,60,16.7,OFF,ON,OFF,61
SNS0004671,Room-209,2025-07-10,15:00,23.9,52.8,7,60,11.7,OFF,ON,OFF,84
SNS0004672,Room-210,2025-07-10,07:00,29.4,58.0,2,60,3.3,OFF,ON,OFF,76
SNS0004673,Room-210,2025-07-10,08:00,26.0,56.1,17,60,28.3,OFF,ON,OFF,166
SNS0004674,Room-210,2025-07-10,09:00,25.1,53.5,41,60,68.3,ON,ON,OFF,81
SNS0004675,Room-210,2025-07-10,10:00,31.4,40.1,51,60,85.0,ON,ON,OFF,106
SNS0004676,Room-210,2025-07-10,11:00,29.8,60.7,30,60,50.0,ON,ON,OFF,158
SNS0004677,Room-210,2025-07-10,12:00,31.6,53.9,20,60,33.3,OFF,ON,ON,55
SNS0004678,Room-210,2025-07-10,13:00,25.5,55.0,29,60,48.3,ON,ON,OFF,90
SNS0004679,Room-210,2025-07-10,14:00,37.8,35.8,37,60,61.7,ON,ON,ON,171
SNS0004680,Room-210,2025-07-10,15:00,21.2,63.6,6,60,10.0,OFF,ON,OFF,173
SNS0004681,Room-211,2025-07-10,07:00,23.9,44.7,3,60,5.0,OFF,ON,OFF,150
SNS0004682,Room-211,2025-07-10,08:00,28.0,64.8,42,60,70.0,ON,ON,OFF,63
SNS0004683,Room-211,2025-07-10,09:00,29.6,50.6,37,60,61.7,ON,ON,OFF,47
SNS0004684,Room-211,2025-07-10,10:00,24.3,69.4,39,60,65.0,ON,ON,ON,31
SNS0004685,Room-211,2025-07-10,11:00,37.8,73.1,52,60,86.7,ON,ON,OFF,129
SNS0004686,Room-211,2025-07-10,12:00,23.5,60.1,42,60,70.0,ON,ON,ON,155
SNS0004687,Room-211,2025-07-10,13:00,36.4,43.6,1,60,1.7,OFF,ON,OFF,146
SNS0004688,Room-211,2025-07-10,14:00,31.0,46.7,4,60,6.7,OFF,ON,OFF,57
SNS0004689,Room-211,2025-07-10,15:00,23.8,60.7,3,60,5.0,OFF,ON,OFF,147
SNS0004690,Room-212,2025-07-10,07:00,29.3,38.9,7,60,11.7,OFF,ON,OFF,99
SNS0004691,Room-212,2025-07-10,08:00,28.7,35.5,26,60,43.3,ON,ON,OFF,136
SNS0004692,Room-212,2025-07-10,09:00,27.6,40.5,51,60,85.0,ON,ON,OFF,150
SNS0004693,Room-212,2025-07-10,10:00,24.1,55.8,36,60,60.0,ON,ON,OFF,101
SNS0004694,Room-212,2025-07-10,11:00,29.2,61.0,22,60,36.7,ON,ON,ON,70
SNS0004695,Room-212,2025-07-10,12:00,31.5,48.2,16,60,26.7,OFF,ON,OFF,148
SNS0004696,Room-212,2025-07-10,13:00,24.5,70.1,50,60,83.3,ON,ON,ON,67
SNS0004697,Room-212,2025-07-10,14:00,34.5,65.5,53,60,88.3,ON,ON,ON,111
SNS0004698,Room-212,2025-07-10,15:00,22.5,66.4,7,60,11.7,OFF,ON,OFF,107
SNS0004699,Room-213,2025-07-10,07:00,21.5,67.8,0,60,0.0,OFF,OFF,OFF,105
SNS0004700,Room-213,2025-07-10,08:00,27.6,35.7,23,60,38.3,ON,ON,ON,62
SNS0004701,Room-213,2025-07-10,09:00,23.8,54.3,42,60,70.0,ON,ON,OFF,52
SNS0004702,Room-213,2025-07-10,10:00,22.5,47.6,3,60,5.0,OFF,ON,OFF,50
SNS0004703,Room-213,2025-07-10,11:00,27.3,50.8,37,60,61.7,ON,ON,ON,67
SNS0004704,Room-213,2025-07-10,12:00,35.3,42.2,39,60,65.0,ON,ON,OFF,158
SNS0004705,Room-213,2025-07-10,13:00,22.1,69.4,42,60,70.0,ON,ON,ON,142
SNS0004706,Room-213,2025-07-10,14:00,28.3,49.8,26,60,43.3,ON,ON,ON,119
SNS0004707,Room-213,2025-07-10,15:00,26.7,61.2,5,60,8.3,OFF,ON,OFF,171
SNS0004708,Room-214,2025-07-10,07:00,28.3,56.2,6,60,10.0,OFF,ON,OFF,82
SNS0004709,Room-214,2025-07-10,08:00,20.9,74.8,38,60,63.3,ON,ON,OFF,164
SNS0004710,Room-214,2025-07-10,09:00,23.6,71.0,52,60,86.7,ON,ON,OFF,74
SNS0004711,Room-214,2025-07-10,10:00,32.8,35.8,38,60,63.3,ON,ON,OFF,124
SNS0004712,Room-214,2025-07-10,11:00,24.3,45.8,50,60,83.3,ON,ON,ON,76
SNS0004713,Room-214,2025-07-10,12:00,29.0,69.1,50,60,83.3,ON,ON,ON,35
SNS0004714,Room-214,2025-07-10,13:00,34.9,72.9,36,60,60.0,ON,ON,ON,77
SNS0004715,Room-214,2025-07-10,14:00,24.7,40.5,43,60,71.7,ON,ON,ON,108
SNS0004716,Room-214,2025-07-10,15:00,20.7,45.1,4,60,6.7,OFF,ON,OFF,167
SNS0004717,Room-215,2025-07-10,07:00,23.3,41.1,10,60,16.7,OFF,ON,OFF,151
SNS0004718,Room-215,2025-07-10,08:00,21.9,46.4,52,60,86.7,ON,ON,OFF,35
SNS0004719,Room-215,2025-07-10,09:00,24.0,65.8,25,60,41.7,ON,ON,OFF,76
SNS0004720,Room-215,2025-07-10,10:00,34.2,58.6,51,60,85.0,ON,ON,ON,145
SNS0004721,Room-215,2025-07-10,11:00,28.1,64.7,0,60,0.0,OFF,OFF,OFF,85
SNS0004722,Room-215,2025-07-10,12:00,29.2,64.9,33,60,55.0,ON,ON,ON,140
SNS0004723,Room-215,2025-07-10,13:00,25.4,40.7,49,60,81.7,ON,ON,ON,158
SNS0004724,Room-215,2025-07-10,14:00,28.1,60.1,0,60,0.0,OFF,OFF,OFF,93
SNS0004725,Room-215,2025-07-10,15:00,23.5,67.6,3,60,5.0,OFF,ON,OFF,45
SNS0004726,Room-301,2025-07-10,07:00,29.2,60.5,0,60,0.0,OFF,OFF,OFF,51
SNS0004727,Room-301,2025-07-10,08:00,29.5,46.9,7,60,11.7,OFF,ON,OFF,158
SNS0004728,Room-301,2025-07-10,09:00,24.0,50.7,27,60,45.0,ON,ON,OFF,95
SNS0004729,Room-301,2025-07-10,10:00,33.2,40.5,1,60,1.7,OFF,ON,OFF,179
SNS0004730,Room-301,2025-07-10,11:00,37.9,60.6,6,60,10.0,OFF,ON,OFF,75
SNS0004731,Room-301,2025-07-10,12:00,36.0,52.3,25,60,41.7,ON,ON,ON,40
SNS0004732,Room-301,2025-07-10,13:00,29.1,63.2,20,60,33.3,OFF,ON,OFF,94
SNS0004733,Room-301,2025-07-10,14:00,37.3,38.5,32,60,53.3,ON,ON,OFF,92
SNS0004734,Room-301,2025-07-10,15:00,20.5,56.6,2,60,3.3,OFF,ON,OFF,131
SNS0004735,Room-302,2025-07-10,07:00,20.3,65.5,7,60,11.7,OFF,ON,OFF,151
SNS0004736,Room-302,2025-07-10,08:00,22.2,69.2,7,60,11.7,OFF,ON,OFF,86
SNS0004737,Room-302,2025-07-10,09:00,21.8,42.1,24,60,40.0,ON,ON,OFF,149
SNS0004738,Room-302,2025-07-10,10:00,23.6,71.8,11,60,18.3,OFF,ON,ON,115
SNS0004739,Room-302,2025-07-10,11:00,23.5,74.7,7,60,11.7,OFF,ON,OFF,172
SNS0004740,Room-302,2025-07-10,12:00,22.7,67.0,3,60,5.0,OFF,ON,OFF,91
SNS0004741,Room-302,2025-07-10,13:00,25.7,41.1,41,60,68.3,ON,ON,OFF,43
SNS0004742,Room-302,2025-07-10,14:00,28.7,45.5,31,60,51.7,ON,ON,ON,90
SNS0004743,Room-302,2025-07-10,15:00,23.1,55.7,6,60,10.0,OFF,ON,OFF,69
SNS0004744,Room-303,2025-07-10,07:00,26.6,56.7,6,60,10.0,OFF,ON,OFF,109
SNS0004745,Room-303,2025-07-10,08:00,27.3,74.1,44,60,73.3,ON,ON,OFF,130
SNS0004746,Room-303,2025-07-10,09:00,27.2,53.0,19,60,31.7,OFF,ON,ON,167
SNS0004747,Room-303,2025-07-10,10:00,36.9,35.9,51,60,85.0,ON,ON,ON,95
SNS0004748,Room-303,2025-07-10,11:00,26.2,35.3,0,60,0.0,OFF,OFF,OFF,86
SNS0004749,Room-303,2025-07-10,12:00,23.9,52.0,55,60,91.7,ON,ON,OFF,65
SNS0004750,Room-303,2025-07-10,13:00,25.8,55.9,34,60,56.7,ON,ON,OFF,143
SNS0004751,Room-303,2025-07-10,14:00,32.0,62.3,16,60,26.7,OFF,ON,OFF,106
SNS0004752,Room-303,2025-07-10,15:00,23.1,45.5,0,60,0.0,OFF,OFF,OFF,45
SNS0004753,Room-304,2025-07-10,07:00,23.8,62.3,7,60,11.7,OFF,ON,OFF,149
SNS0004754,Room-304,2025-07-10,08:00,20.1,64.7,19,60,31.7,OFF,ON,OFF,172
SNS0004755,Room-304,2025-07-10,09:00,21.3,74.6,29,60,48.3,ON,ON,ON,70
SNS0004756,Room-304,2025-07-10,10:00,24.3,62.9,27,60,45.0,ON,ON,ON,156
SNS0004757,Room-304,2025-07-10,11:00,26.8,66.0,55,60,91.7,ON,ON,OFF,83
SNS0004758,Room-304,2025-07-10,12:00,27.4,45.8,0,60,0.0,OFF,OFF,OFF,94
SNS0004759,Room-304,2025-07-10,13:00,32.2,47.9,54,60,90.0,ON,ON,ON,108
SNS0004760,Room-304,2025-07-10,14:00,31.4,53.7,29,60,48.3,ON,ON,OFF,128
SNS0004761,Room-304,2025-07-10,15:00,26.1,43.7,2,60,3.3,OFF,ON,OFF,118
SNS0004762,Room-305,2025-07-10,07:00,25.6,62.3,9,60,15.0,OFF,ON,OFF,105
SNS0004763,Room-305,2025-07-10,08:00,23.3,59.8,29,60,48.3,ON,ON,OFF,51
