attendance_id,student_id,date,day_of_week,class,section,status,entry_time,exit_time,capture_method,rfid_tag,is_anomaly
ATT0021720,STU00713,2025-07-28,Monday,5,A,Present,07:10,13:47,Biometric,,0
ATT0021721,STU00714,2025-07-28,Monday,2,A,Present,07:32,13:38,RFID,39E72C78CA93,0
ATT0021722,STU00715,2025-07-28,Monday,3,B,Present,07:26,13:55,RFID,AB7E17ECCF7E,0
ATT0021723,STU00716,2025-07-28,Monday,8,D,Present,07:31,15:51,RFID,4906C564ECD2,0
ATT0021724,STU00719,2025-07-28,Monday,8,B,Late,08:01,15:49,Biometric,,0
ATT0021725,STU00720,2025-07-28,Monday,9,B,Present,07:31,15:56,RFID,FAABFDE0D355,0
ATT0021726,STU00721,2025-07-28,Monday,2,B,Present,07:35,13:11,RFID,9AD20C147CD2,0
ATT0021727,STU00722,2025-07-28,Monday,9,C,Late,08:12,15:29,Biometric,,0
ATT0021728,STU00723,2025-07-28,Monday,1,A,Present,07:30,15:55,Face Recognition,,0
ATT0021729,STU00724,2025-07-28,Monday,8,A,Absent,,,,,0
ATT0021730,STU00725,2025-07-28,Monday,3,C,Present,07:42,14:26,Biometric,,0
ATT0021731,STU00726,2025-07-28,Monday,3,C,Present,07:35,13:17,Biometric,,0
ATT0021732,STU00728,2025-07-28,Monday,8,A,Present,07:32,13:57,RFID,CEDBB3B82055,0
ATT0021733,STU00729,2025-07-28,Monday,4,A,Present,07:12,13:56,RFID,CD206A98FF4F,0
ATT0021734,STU00730,2025-07-28,Monday,11,D,Present,07:16,13:31,RFID,3FA336E627C7,0
ATT0021735,STU00731,2025-07-28,Monday,9,C,Absent,,,,,0
ATT0021736,STU00732,2025-07-28,Monday,1,C,Absent,,,,,0
ATT0021737,STU00733,2025-07-28,Monday,8,B,Present,07:26,15:33,Biometric,,0
ATT0021738,STU00734,2025-07-28,Monday,9,D,Present,07:38,14:42,Face Recognition,,0
ATT0021739,STU00735,2025-07-28,Monday,6,D,Present,07:32,14:05,RFID,F28EC1E494C4,0
ATT0021740,STU00736,2025-07-28,Monday,7,B,Present,07:39,14:42,Biometric,,0
ATT0021741,STU00737,2025-07-28,Monday,4,C,Present,07:25,14:12,RFID,9193E899572E,0
ATT0021742,STU00738,2025-07-28,Monday,7,C,Absent,,,,,0
ATT0021743,STU00739,2025-07-28,Monday,5,B,Present,07:37,14:31,RFID,4560833BC930,0
ATT0021744,STU00740,2025-07-28,Monday,8,A,Present,07:13,13:16,RFID,4A07CB5215AF,0
ATT0021745,STU00741,2025-07-28,Monday,6,B,Present,07:42,13:29,RFID,8A46DC8B0ECC,0
ATT0021746,STU00743,2025-07-28,Monday,7,C,Present,07:42,13:34,RFID,7D94E33C9C20,0
ATT0021747,STU00744,2025-07-28,Monday,8,D,Present,07:27,13:15,Face Recognition,,0
ATT0021748,STU00745,2025-07-28,Monday,5,B,Present,07:12,15:31,RFID,0D3F96AEA406,0
ATT0021749,STU00746,2025-07-28,Monday,10,C,Present,07:20,13:35,RFID,276E121086FE,0
ATT0021750,STU00748,2025-07-28,Monday,10,A,Present,07:44,14:09,RFID,F4E0BA49637A,0
ATT0021751,STU00749,2025-07-28,Monday,2,A,Present,07:24,14:24,Biometric,,0
ATT0021752,STU00750,2025-07-28,Monday,1,A,Present,07:34,15:25,RFID,3D181BE0B0EF,0
ATT0021753,STU00751,2025-07-28,Monday,10,A,Present,07:26,15:03,Face Recognition,,0
ATT0021754,STU00753,2025-07-28,Monday,5,B,Absent,,,,,0
ATT0021755,STU00754,2025-07-28,Monday,4,B,Present,07:27,14:18,RFID,EF5374EB3C02,0
ATT0021756,STU00755,2025-07-28,Monday,6,B,Late,08:12,15:29,RFID,DC6115E5D379,0
ATT0021757,STU00756,2025-07-28,Monday,8,C,Present,07:16,14:56,Face Recognition,,0
ATT0021758,STU00757,2025-07-28,Monday,9,D,Present,07:38,13:58,Face Recognition,,0
ATT0021759,STU00758,2025-07-28,Monday,8,A,Present,07:32,13:05,Biometric,,0
ATT0021760,STU00759,2025-07-28,Monday,5,B,Present,07:38,15:33,RFID,F091C9AA8C34,0
ATT0021761,STU00760,2025-07-28,Monday,9,C,Present,07:43,15:52,RFID,E1FCDFE8C77B,0
ATT0021762,STU00761,2025-07-28,Monday,9,B,Present,07:23,13:43,Face Recognition,,0
ATT0021763,STU00762,2025-07-28,Monday,9,A,Medical Leave,,,,,0
ATT0021764,STU00763,2025-07-28,Monday,2,C,Present,07:32,15:15,RFID,C020FF2AD8E6,0
ATT0021765,STU00764,2025-07-28,Monday,11,C,Medical Leave,,,,,0
ATT0021766,STU00765,2025-07-28,Monday,7,B,Late,08:13,15:53,Face Recognition,,0
ATT0021767,STU00766,2025-07-28,Monday,10,D,Present,07:11,15:17,RFID,58B003A02BCE,0
ATT0021768,STU00767,2025-07-28,Monday,9,A,Present,07:21,14:57,Biometric,,0
ATT0021769,STU00768,2025-07-28,Monday,7,B,Present,07:11,15:53,RFID,D98D7136B140,0
ATT0021770,STU00769,2025-07-28,Monday,3,C,Medical Leave,,,,,0
ATT0021771,STU00770,2025-07-28,Monday,7,C,Present,07:25,15:01,RFID,DC1DA33A0402,0
ATT0021772,STU00771,2025-07-28,Monday,10,A,Present,07:30,15:25,Face Recognition,,0
ATT0021773,STU00773,2025-07-28,Monday,12,D,Present,07:29,14:55,Biometric,,0
ATT0021774,STU00774,2025-07-28,Monday,4,A,Late,08:25,14:10,RFID,F7962D195EFF,0
ATT0021775,STU00775,2025-07-28,Monday,1,A,Present,07:40,15:00,Biometric,,0
ATT0021776,STU00776,2025-07-28,Monday,3,A,Late,08:06,13:18,RFID,1EFF690E8648,0
ATT0021777,STU00777,2025-07-28,Monday,3,A,Present,07:11,14:45,RFID,B712DECAA303,0
ATT0021778,STU00778,2025-07-28,Monday,3,B,Present,07:24,14:43,RFID,58DC90C9D2BB,0
ATT0021779,STU00779,2025-07-28,Monday,9,D,Present,07:12,13:10,RFID,8EF82364CAB3,0
ATT0021780,STU00780,2025-07-28,Monday,8,C,Present,07:18,15:45,Face Recognition,,0
ATT0021781,STU00781,2025-07-28,Monday,7,B,Present,07:24,13:50,RFID,E09397CB4635,0
ATT0021782,STU00782,2025-07-28,Monday,10,A,Present,07:28,13:51,RFID,FBAB60575905,0
ATT0021783,STU00783,2025-07-28,Monday,10,A,Present,07:13,13:51,Biometric,,0
ATT0021784,STU00784,2025-07-28,Monday,9,A,Present,07:10,15:17,RFID,1096E1DC67D9,0
ATT0021785,STU00785,2025-07-28,Monday,10,C,Absent,,,,,0
ATT0021786,STU00786,2025-07-28,Monday,1,C,Medical Leave,,,,,0
ATT0021787,STU00787,2025-07-28,Monday,2,C,Present,07:20,15:31,Biometric,,0
ATT0021788,STU00788,2025-07-28,Monday,12,B,Absent,,,,,0
ATT0021789,STU00790,2025-07-28,Monday,3,B,Present,07:44,14:22,Face Recognition,,0
ATT0021790,STU00791,2025-07-28,Monday,1,B,Present,07:10,13:46,Face Recognition,,0
ATT0021791,STU00792,2025-07-28,Monday,5,C,Absent,,,,,0
ATT0021792,STU00793,2025-07-28,Monday,3,C,Present,07:43,13:52,Biometric,,0
ATT0021793,STU00795,2025-07-28,Monday,5,A,Present,07:34,13:34,RFID,258F7D81FF48,0
ATT0021794,STU00796,2025-07-28,Monday,5,A,Present,07:27,15:43,Biometric,,0
ATT0021795,STU00797,2025-07-28,Monday,1,B,Medical Leave,,,,,0
ATT0021796,STU00798,2025-07-28,Monday,8,C,Present,07:27,14:05,RFID,2D5941B21FEA,0
ATT0021797,STU00799,2025-07-28,Monday,2,B,Present,07:15,14:11,RFID,A55E0A120CFF,0
ATT0021798,STU00800,2025-07-28,Monday,1,C,Absent,,,,,0
ATT0021799,STU00801,2025-07-28,Monday,1,B,Present,07:29,14:04,RFID,1FD102D2A730,0
ATT0021800,STU00802,2025-07-28,Monday,2,A,Absent,,,,,0
ATT0021801,STU00803,2025-07-28,Monday,2,A,Absent,,,,,0
ATT0021802,STU00804,2025-07-28,Monday,8,D,Absent,,,,,0
ATT0021803,STU00805,2025-07-28,Monday,5,C,Present,07:20,15:01,Face Recognition,,0
ATT0021804,STU00806,2025-07-28,Monday,2,C,Present,07:42,15:42,RFID,030A329311FC,0
ATT0021805,STU00807,2025-07-28,Monday,4,A,Present,07:34,13:11,RFID,4C70FE6611FA,0
ATT0021806,STU00808,2025-07-28,Monday,1,C,Present,07:35,15:40,Face Recognition,,0
ATT0021807,STU00809,2025-07-28,Monday,3,B,Present,07:38,13:58,RFID,7F746EF01565,0
ATT0021808,STU00810,2025-07-28,Monday,1,A,Present,07:20,14:16,RFID,381BE8040DF5,0
ATT0021809,STU00811,2025-07-28,Monday,1,B,Absent,,,,,0
ATT0021810,STU00812,2025-07-28,Monday,6,C,Present,07:19,13:00,RFID,70EB0249C0EC,0
ATT0021811,STU00813,2025-07-28,Monday,7,D,Present,07:34,15:43,Biometric,,0
ATT0021812,STU00814,2025-07-28,Monday,1,A,Present,07:23,15:55,Face Recognition,,0
ATT0021813,STU00815,2025-07-28,Monday,3,A,Absent,,,,,0
ATT0021814,STU00816,2025-07-28,Monday,3,C,Present,07:28,13:23,Biometric,,0
ATT0021815,STU00817,2025-07-28,Monday,4,A,Present,07:32,13:04,Biometric,,0
ATT0021816,STU00818,2025-07-28,Monday,5,B,Present,07:16,15:58,Face Recognition,,0
ATT0021817,STU00819,2025-07-28,Monday,2,A,Present,07:24,14:58,RFID,5F741F422717,0
ATT0021818,STU00820,2025-07-28,Monday,9,B,Present,07:14,13:01,RFID,A126471A7428,0
ATT0021819,STU00821,2025-07-28,Monday,1,A,Present,07:28,15:29,RFID,434A28FD65CF,0
ATT0021820,STU00822,2025-07-28,Monday,11,B,Absent,,,,,0
ATT0021821,STU00823,2025-07-28,Monday,7,B,Absent,,,,,0
ATT0021822,STU00824,2025-07-28,Monday,6,D,Present,07:17,13:06,RFID,BE4F8FD6DF1D,0
ATT0021823,STU00825,2025-07-28,Monday,7,A,Late,08:16,13:02,Face Recognition,,0
ATT0021824,STU00826,2025-07-28,Monday,3,A,Present,07:28,14:24,RFID,832103879747,0
ATT0021825,STU00827,2025-07-28,Monday,7,C,Present,07:23,14:52,Biometric,,0
ATT0021826,STU00828,2025-07-28,Monday,12,B,Present,07:18,15:17,Biometric,,0
ATT0021827,STU00829,2025-07-28,Monday,7,B,Late,08:02,14:09,RFID,30332463CDDA,0
ATT0021828,STU00830,2025-07-28,Monday,4,B,Present,07:31,14:24,RFID,2D663E5B8A9E,0
ATT0021829,STU00831,2025-07-28,Monday,7,D,Present,07:13,13:27,RFID,F1847CD3391E,0
ATT0021830,STU00832,2025-07-28,Monday,12,D,Present,07:23,15:41,RFID,A9176AD166A1,0
ATT0021831,STU00833,2025-07-28,Monday,3,C,Late,08:00,14:45,Face Recognition,,0
ATT0021832,STU00834,2025-07-28,Monday,12,C,Absent,,,,,0
ATT0021833,STU00835,2025-07-28,Monday,1,B,Present,07:25,14:17,Biometric,,0
ATT0021834,STU00836,2025-07-28,Monday,12,B,Present,07:27,15:38,RFID,2A554874E32E,1
ATT0021835,STU00837,2025-07-28,Monday,9,C,Present,07:25,14:06,RFID,7E662EBC9318,0
ATT0021836,STU00838,2025-07-28,Monday,11,C,Present,07:30,15:06,RFID,1C3A5312A55E,0
ATT0021837,STU00839,2025-07-28,Monday,7,B,Present,07:36,13:46,Face Recognition,,0
ATT0021838,STU00840,2025-07-28,Monday,7,A,Present,07:20,14:59,RFID,8D9696B91CFD,0
ATT0021839,STU00841,2025-07-28,Monday,8,A,Present,07:13,15:28,Biometric,,0
ATT0021840,STU00842,2025-07-28,Monday,7,D,Present,07:12,15:51,Face Recognition,,0
ATT0021841,STU00843,2025-07-28,Monday,3,A,Late,08:28,14:34,RFID,B77FF51E3D7E,0
ATT0021842,STU00844,2025-07-28,Monday,11,B,Present,07:16,14:12,RFID,20E643A697A6,0
ATT0021843,STU00845,2025-07-28,Monday,10,B,Present,07:32,15:57,Face Recognition,,0
ATT0021844,STU00846,2025-07-28,Monday,4,C,Present,07:17,14:49,Biometric,,0
ATT0021845,STU00847,2025-07-28,Monday,2,A,Absent,,,,,0
ATT0021846,STU00848,2025-07-28,Monday,2,C,Absent,,,,,0
ATT0021847,STU00849,2025-07-28,Monday,11,C,Present,07:37,15:09,RFID,C70CE33B39BD,0
ATT0021848,STU00850,2025-07-28,Monday,10,B,Medical Leave,,,,,0
ATT0021849,STU00851,2025-07-28,Monday,4,B,Present,07:41,13:37,Biometric,,0
ATT0021850,STU00852,2025-07-28,Monday,6,C,Present,07:24,15:10,RFID,9C560015A87F,0
ATT0021851,STU00854,2025-07-28,Monday,6,B,Present,07:23,14:11,RFID,078B36C6961F,0
ATT0021852,STU00855,2025-07-28,Monday,12,D,Present,07:11,13:31,Biometric,,0
ATT0021853,STU00856,2025-07-28,Monday,2,C,Present,07:16,13:30,Face Recognition,,0
ATT0021854,STU00857,2025-07-28,Monday,2,B,Present,07:20,13:07,Biometric,,0
ATT0021855,STU00858,2025-07-28,Monday,9,C,Late,08:09,15:19,Biometric,,0
ATT0021856,STU00860,2025-07-28,Monday,3,B,Present,07:37,14:03,RFID,4A8B8130EE00,0
ATT0021857,STU00861,2025-07-28,Monday,1,C,Present,07:45,15:20,Face Recognition,,0
ATT0021858,STU00863,2025-07-28,Monday,2,B,Present,07:21,14:04,RFID,707B30A49064,0
ATT0021859,STU00864,2025-07-28,Monday,6,D,Present,07:29,15:27,Face Recognition,,1
ATT0021860,STU00865,2025-07-28,Monday,8,A,Medical Leave,,,,,0
ATT0021861,STU00866,2025-07-28,Monday,3,A,Present,07:12,14:54,RFID,76C0F9020CE0,0
ATT0021862,STU00867,2025-07-28,Monday,4,C,Late,08:07,13:45,RFID,5C785C5FF1AC,0
ATT0021863,STU00868,2025-07-28,Monday,5,C,Absent,,,,,0
ATT0021864,STU00869,2025-07-28,Monday,8,B,Present,07:34,14:14,Face Recognition,,0
ATT0021865,STU00870,2025-07-28,Monday,5,A,Present,07:13,14:24,Face Recognition,,0
ATT0021866,STU00871,2025-07-28,Monday,12,D,Absent,,,,,0
ATT0021867,STU00872,2025-07-28,Monday,5,C,Present,07:43,14:57,Biometric,,0
ATT0021868,STU00873,2025-07-28,Monday,6,C,Present,07:18,14:24,RFID,890F5D51E522,0
ATT0021869,STU00874,2025-07-28,Monday,9,B,Present,07:42,14:46,RFID,D79BC52CA018,0
ATT0021870,STU00875,2025-07-28,Monday,11,C,Present,07:44,15:47,RFID,C03840E9FAD2,0
ATT0021871,STU00876,2025-07-28,Monday,6,C,Present,07:20,13:14,RFID,AD59599EDA89,0
ATT0021872,STU00877,2025-07-28,Monday,5,C,Present,07:18,13:24,Face Recognition,,0
ATT0021873,STU00878,2025-07-28,Monday,4,B,Absent,,,,,0
ATT0021874,STU00879,2025-07-28,Monday,4,B,Present,07:29,14:01,RFID,445A80093C29,0
ATT0021875,STU00880,2025-07-28,Monday,8,C,Present,07:18,14:46,Biometric,,0
ATT0021876,STU00881,2025-07-28,Monday,3,B,Present,07:34,15:16,Face Recognition,,0
ATT0021877,STU00882,2025-07-28,Monday,12,B,Present,07:25,13:31,RFID,94236A78F7E4,0
ATT0021878,STU00883,2025-07-28,Monday,7,D,Present,07:20,13:22,RFID,EBEFECC90ACE,0
ATT0021879,STU00884,2025-07-28,Monday,10,A,Late,08:15,15:20,RFID,D789D1D2A397,0
ATT0021880,STU00885,2025-07-28,Monday,10,C,Present,07:30,14:23,Biometric,,0
ATT0021881,STU00887,2025-07-28,Monday,2,A,Absent,,,,,0
ATT0021882,STU00888,2025-07-28,Monday,12,D,Present,07:29,15:11,Biometric,,0
ATT0021883,STU00889,2025-07-28,Monday,6,C,Present,07:11,14:00,RFID,90C15AED5347,0
ATT0021884,STU00890,2025-07-28,Monday,1,C,Present,07:19,14:25,Biometric,,0
ATT0021885,STU00891,2025-07-28,Monday,5,C,Present,07:39,13:19,RFID,B897C6264E4C,0
ATT0021886,STU00892,2025-07-28,Monday,12,B,Present,07:44,13:04,Face Recognition,,0
ATT0021887,STU00893,2025-07-28,Monday,6,C,Present,07:20,14:40,RFID,EA30F6D5F0FF,0
ATT0021888,STU00894,2025-07-28,Monday,8,A,Present,07:40,15:19,RFID,088FD9A1FAE7,0
ATT0021889,STU00895,2025-07-28,Monday,12,B,Present,07:17,13:23,Biometric,,0
ATT0021890,STU00896,2025-07-28,Monday,7,A,Late,08:05,14:54,Biometric,,0
ATT0021891,STU00897,2025-07-28,Monday,10,A,Absent,,,,,0
ATT0021892,STU00898,2025-07-28,Monday,9,D,Present,07:24,14:51,Biometric,,0
ATT0021893,STU00899,2025-07-28,Monday,12,C,Absent,,,,,0
ATT0021894,STU00900,2025-07-28,Monday,8,C,Present,07:37,15:11,Biometric,,0
ATT0021895,STU00901,2025-07-28,Monday,1,A,Present,07:42,13:32,Biometric,,0
ATT0021896,STU00902,2025-07-28,Monday,8,A,Present,07:41,13:44,Biometric,,0
ATT0021897,STU00903,2025-07-28,Monday,11,C,Medical Leave,,,,,0
ATT0021898,STU00904,2025-07-28,Monday,1,A,Present,07:36,14:09,Biometric,,0
ATT0021899,STU00905,2025-07-28,Monday,2,A,Late,08:06,14:51,RFID,3FDBB16FCF08,0
ATT0021900,STU00907,2025-07-28,Monday,3,B,Medical Leave,,,,,0
ATT0021901,STU00908,2025-07-28,Monday,11,C,Present,07:26,13:17,Face Recognition,,0
ATT0021902,STU00909,2025-07-28,Monday,10,A,Present,07:38,13:42,Biometric,,0
ATT0021903,STU00910,2025-07-28,Monday,4,B,Present,07:40,14:06,RFID,900709B42E2D,0
ATT0021904,STU00911,2025-07-28,Monday,3,B,Absent,,,,,0
ATT0021905,STU00912,2025-07-28,Monday,7,D,Present,07:12,15:24,Face Recognition,,0
ATT0021906,STU00913,2025-07-28,Monday,1,A,Present,07:38,13:48,Biometric,,0
ATT0021907,STU00914,2025-07-28,Monday,2,A,Absent,,,,,0
ATT0021908,STU00916,2025-07-28,Monday,12,A,Present,07:43,14:09,RFID,F39B6D25B0C5,0
ATT0021909,STU00918,2025-07-28,Monday,5,A,Present,07:20,14:08,RFID,FC6D91A09A3A,0
ATT0021910,STU00919,2025-07-28,Monday,12,A,Present,07:23,14:39,Face Recognition,,0
ATT0021911,STU00920,2025-07-28,Monday,8,A,Present,07:45,14:20,Biometric,,0
ATT0021912,STU00921,2025-07-28,Monday,12,D,Present,07:32,15:44,Biometric,,0
ATT0021913,STU00922,2025-07-28,Monday,3,B,Present,07:13,14:12,Face Recognition,,0
ATT0021914,STU00923,2025-07-28,Monday,8,B,Present,07:26,13:22,Face Recognition,,0
ATT0021915,STU00924,2025-07-28,Monday,2,C,Present,07:24,14:54,Face Recognition,,0
ATT0021916,STU00925,2025-07-28,Monday,8,A,Present,07:32,15:00,Face Recognition,,0
ATT0021917,STU00926,2025-07-28,Monday,1,B,Present,07:12,15:08,RFID,CFEAE25B3B9F,0
ATT0021918,STU00927,2025-07-28,Monday,4,B,Present,07:16,13:45,RFID,C4060FB7ED2D,0
ATT0021919,STU00928,2025-07-28,Monday,11,B,Present,07:28,14:14,RFID,00DC2A3FF431,0
ATT0021920,STU00929,2025-07-28,Monday,10,D,Present,07:16,13:00,RFID,2E1CF36C9954,0
ATT0021921,STU00930,2025-07-28,Monday,7,B,Absent,,,,,0
ATT0021922,STU00931,2025-07-28,Monday,3,B,Present,07:16,15:53,RFID,519A6DBC5EBA,0
ATT0021923,STU00932,2025-07-28,Monday,11,A,Absent,,,,,0
ATT0021924,STU00933,2025-07-28,Monday,4,A,Absent,,,,,0
ATT0021925,STU00934,2025-07-28,Monday,12,D,Late,08:19,13:36,Face Recognition,,0
ATT0021926,STU00935,2025-07-28,Monday,11,D,Present,07:17,15:08,RFID,146FDBF8305C,0
ATT0021927,STU00936,2025-07-28,Monday,4,A,Present,07:37,14:40,RFID,E76497DAE0DE,1
ATT0021928,STU00937,2025-07-28,Monday,9,B,Present,07:30,15:05,RFID,EF250C75EA21,0
ATT0021929,STU00938,2025-07-28,Monday,8,B,Present,07:39,13:43,RFID,34E9D6543B87,1
ATT0021930,STU00940,2025-07-28,Monday,5,A,Present,07:38,13:45,RFID,3D7EAFD97FB9,0
ATT0021931,STU00941,2025-07-28,Monday,5,C,Present,07:30,15:41,RFID,420A35A871FF,0
ATT0021932,STU00943,2025-07-28,Monday,10,D,Present,07:23,14:29,RFID,E7AC25E20539,0
ATT0021933,STU00944,2025-07-28,Monday,10,B,Absent,,,,,0
ATT0021934,STU00946,2025-07-28,Monday,1,A,Present,07:16,14:47,RFID,E7275EAAFBE4,0
ATT0021935,STU00947,2025-07-28,Monday,3,B,Present,07:39,15:41,Face Recognition,,0
ATT0021936,STU00948,2025-07-28,Monday,7,D,Late,08:14,13:21,Biometric,,0
ATT0021937,STU00949,2025-07-28,Monday,7,D,Medical Leave,,,,,0
ATT0021938,STU00950,2025-07-28,Monday,1,C,Present,07:34,15:20,RFID,A1BE8CFCDC81,0
ATT0021939,STU00951,2025-07-28,Monday,5,A,Absent,,,,,0
ATT0021940,STU00952,2025-07-28,Monday,1,C,Present,07:33,14:24,Biometric,,0
ATT0021941,STU00953,2025-07-28,Monday,10,A,Present,07:12,13:08,RFID,61114350D76D,0
ATT0021942,STU00954,2025-07-28,Monday,6,B,Present,07:45,14:40,RFID,270FEC15436E,0
ATT0021943,STU00955,2025-07-28,Monday,5,C,Late,08:23,15:15,RFID,F093F1E64F8D,0
ATT0021944,STU00957,2025-07-28,Monday,11,B,Present,07:40,13:31,Face Recognition,,0
ATT0021945,STU00958,2025-07-28,Monday,5,A,Late,08:04,15:25,Face Recognition,,0
ATT0021946,STU00959,2025-07-28,Monday,7,A,Present,07:24,14:38,Face Recognition,,0
ATT0021947,STU00960,2025-07-28,Monday,5,A,Present,07:41,15:37,RFID,81DD37AB0885,0
ATT0021948,STU00961,2025-07-28,Monday,7,C,Present,07:10,14:41,RFID,47A0098E1612,0
ATT0021949,STU00962,2025-07-28,Monday,9,A,Present,07:30,14:29,RFID,FE9846E71806,0
ATT0021950,STU00963,2025-07-28,Monday,12,C,Present,07:12,14:22,Face Recognition,,0
ATT0021951,STU00964,2025-07-28,Monday,12,B,Late,08:18,14:12,Face Recognition,,0
ATT0021952,STU00966,2025-07-28,Monday,12,D,Present,07:17,14:20,Face Recognition,,0
ATT0021953,STU00968,2025-07-28,Monday,7,D,Present,07:29,14:24,RFID,183623E8A028,0
ATT0021954,STU00969,2025-07-28,Monday,6,A,Present,07:29,14:46,RFID,A8F9BA44444A,0
ATT0021955,STU00970,2025-07-28,Monday,6,A,Present,07:36,15:22,Face Recognition,,1
ATT0021956,STU00971,2025-07-28,Monday,8,C,Present,07:21,13:03,Biometric,,0
ATT0021957,STU00972,2025-07-28,Monday,8,B,Present,07:35,13:41,Face Recognition,,0
ATT0021958,STU00973,2025-07-28,Monday,12,A,Present,07:13,15:58,RFID,ECE10CCEEFA7,0
ATT0021959,STU00974,2025-07-28,Monday,8,D,Present,07:35,13:36,Face Recognition,,0
ATT0021960,STU00975,2025-07-28,Monday,12,D,Absent,,,,,0
ATT0021961,STU00976,2025-07-28,Monday,2,A,Present,07:36,14:56,Face Recognition,,0
ATT0021962,STU00977,2025-07-28,Monday,3,C,Medical Leave,,,,,0
ATT0021963,STU00978,2025-07-28,Monday,3,A,Late,08:03,15:26,RFID,91446015C5D0,0
ATT0021964,STU00979,2025-07-28,Monday,1,B,Present,07:30,14:26,Face Recognition,,0
ATT0021965,STU00980,2025-07-28,Monday,12,B,Present,07:10,15:49,RFID,4C945B826B59,0
ATT0021966,STU00981,2025-07-28,Monday,9,C,Present,07:42,15:17,RFID,457417E749FC,0
ATT0021967,STU00982,2025-07-28,Monday,7,A,Present,07:45,14:57,RFID,85730EF87D2C,0
ATT0021968,STU00983,2025-07-28,Monday,4,B,Present,07:27,15:56,Biometric,,0
ATT0021969,STU00984,2025-07-28,Monday,2,C,Absent,,,,,0
ATT0021970,STU00985,2025-07-28,Monday,12,B,Absent,,,,,0
ATT0021971,STU00986,2025-07-28,Monday,9,B,Present,07:34,13:09,Face Recognition,,0
ATT0021972,STU00987,2025-07-28,Monday,10,B,Present,07:40,14:29,RFID,6D69277F0B0C,0
ATT0021973,STU00988,2025-07-28,Monday,8,B,Present,07:18,14:01,RFID,64F68DCDC39A,0
ATT0021974,STU00989,2025-07-28,Monday,10,D,Present,07:35,13:42,RFID,9CB18F59D638,0
ATT0021975,STU00990,2025-07-28,Monday,2,B,Present,07:21,15:55,RFID,9BC1DF8C1678,0
ATT0021976,STU00991,2025-07-28,Monday,3,C,Present,07:36,15:13,RFID,6C76D540A746,0
ATT0021977,STU00992,2025-07-28,Monday,1,A,Present,07:31,14:15,Face Recognition,,0
ATT0021978,STU00993,2025-07-28,Monday,5,A,Present,07:19,15:36,Biometric,,0
ATT0021979,STU00994,2025-07-28,Monday,9,C,Present,07:43,14:50,RFID,B6C628BD7C64,0
ATT0021980,STU00995,2025-07-28,Monday,9,B,Present,07:33,15:31,Face Recognition,,0
ATT0021981,STU00996,2025-07-28,Monday,5,A,Present,07:19,15:51,RFID,AB38E231C75D,0
ATT0021982,STU00997,2025-07-28,Monday,11,A,Present,07:23,15:54,Biometric,,0
ATT0021983,STU00998,2025-07-28,Monday,1,B,Present,07:24,13:57,RFID,F4705F692D0C,0
ATT0021984,STU00999,2025-07-28,Monday,7,D,Present,07:31,15:35,Biometric,,0
ATT0021985,STU00001,2025-07-29,Tuesday,5,A,Present,07:41,15:14,RFID,F10FFA7287C0,0
ATT0021986,STU00002,2025-07-29,Tuesday,3,A,Present,07:10,15:54,RFID,53C98BEB4DC4,0
ATT0021987,STU00003,2025-07-29,Tuesday,11,C,Present,07:17,13:01,Biometric,,0
ATT0021988,STU00004,2025-07-29,Tuesday,12,C,Present,07:43,15:05,Biometric,,0
ATT0021989,STU00005,2025-07-29,Tuesday,10,D,Present,07:18,15:24,RFID,FBC81083AEEE,0
ATT0021990,STU00006,2025-07-29,Tuesday,9,A,Present,07:33,14:17,Face Recognition,,0
ATT0021991,STU00007,2025-07-29,Tuesday,7,C,Present,07:27,15:16,RFID,102A8FB2DD33,0
ATT0021992,STU00008,2025-07-29,Tuesday,7,B,Late,08:02,14:07,Biometric,,0
ATT0021993,STU00009,2025-07-29,Tuesday,9,A,Present,07:33,14:35,Biometric,,0
ATT0021994,STU00010,2025-07-29,Tuesday,10,D,Present,07:41,14:55,RFID,405EE3A6DE9A,0
ATT0021995,STU00011,2025-07-29,Tuesday,2,A,Absent,,,,,0
ATT0021996,STU00012,2025-07-29,Tuesday,9,B,Present,07:20,13:33,RFID,1A338DE37D7E,0
ATT0021997,STU00013,2025-07-29,Tuesday,6,B,Present,07:29,14:39,Biometric,,0
ATT0021998,STU00014,2025-07-29,Tuesday,12,B,Present,07:37,13:39,RFID,120A67EC3C9B,0
ATT0021999,STU00015,2025-07-29,Tuesday,10,C,Late,08:23,14:55,RFID,0682DF183F84,0
ATT0022000,STU00016,2025-07-29,Tuesday,9,C,Present,07:43,14:18,Face Recognition,,0
ATT0022001,STU00017,2025-07-29,Tuesday,12,B,Absent,,,,,0
ATT0022002,STU00018,2025-07-29,Tuesday,3,C,Present,07:13,15:26,Face Recognition,,0
ATT0022003,STU00019,2025-07-29,Tuesday,5,B,Late,08:17,14:28,Face Recognition,,0
ATT0022004,STU00020,2025-07-29,Tuesday,8,A,Medical Leave,,,,,0
ATT0022005,STU00021,2025-07-29,Tuesday,7,C,Present,07:18,13:13,RFID,888D8C06491E,0
ATT0022006,STU00022,2025-07-29,Tuesday,5,B,Present,07:27,13:11,RFID,F44774C1E9FD,0
ATT0022007,STU00023,2025-07-29,Tuesday,7,C,Present,07:39,15:08,RFID,0865B31B79AF,0
