record_id,student_id,class,section,subject,exam_type,academic_year,max_marks,marks_obtained,percentage,grade,teacher_id,remarks
REC0013110,STU00981,9,C,Computer Science,Final Exam,2025-26,100,82,82.0,A,TCH0011,Good
REC0013111,STU00981,9,C,Physical Education,Final Exam,2025-26,100,85,85.0,A,TCH0002,Excellent
REC0013112,STU00981,9,C,English,Unit Test 4,2025-26,50,47,94.0,A+,TCH0030,Good
REC0013113,STU00981,9,C,Hindi,Unit Test 4,2025-26,50,33,66.0,B,TCH0038,Absent for exam
REC0013114,STU00981,9,C,Mathematics,Unit Test 4,2025-26,50,39,78.0,B+,TCH0048,Average
REC0013115,STU00981,9,C,Science,Unit Test 4,2025-26,50,38,76.0,B+,TCH0053,Good
REC0013116,STU00981,9,C,Social Studies,Unit Test 4,2025-26,50,47,94.0,A+,TCH0012,Good
REC0013117,STU00981,9,C,Computer Science,Unit Test 4,2025-26,50,49,98.0,A+,TCH0023,Average
REC0013118,STU00981,9,C,Physical Education,Unit Test 4,2025-26,50,42,84.0,A,TCH0023,Retest required
REC0013119,STU00982,7,A,English,Unit Test 2,2025-26,50,31,62.0,B,TCH0064,Good
REC0013120,STU00982,7,A,Hindi,Unit Test 2,2025-26,50,27,54.0,C,TCH0015,Needs improvement
REC0013121,STU00982,7,A,Mathematics,Unit Test 2,2025-26,50,25,50.0,C,TCH0044,Excellent
REC0013122,STU00982,7,A,Science,Unit Test 2,2025-26,50,26,52.0,C,TCH0052,
REC0013123,STU00982,7,A,Social Studies,Unit Test 2,2025-26,50,31,62.0,B,TCH0030,Excellent
REC0013124,STU00982,7,A,Computer Science,Unit Test 2,2025-26,50,24,48.0,D,TCH0023,
REC0013125,STU00982,7,A,Physical Education,Unit Test 2,2025-26,50,31,62.0,B,TCH0076,
REC0013126,STU00982,7,A,English,Final Exam,2025-26,100,74,74.0,B+,TCH0006,
REC0013127,STU00982,7,A,Hindi,Final Exam,2025-26,100,83,83.0,A,TCH0065,Needs improvement
REC0013128,STU00982,7,A,Mathematics,Final Exam,2025-26,100,78,78.0,B+,TCH0028,Absent for exam
REC0013129,STU00982,7,A,Science,Final Exam,2025-26,100,36,36.0,D,TCH0011,Good
REC0013130,STU00982,7,A,Social Studies,Final Exam,2025-26,100,66,66.0,B,TCH0044,Average
REC0013131,STU00982,7,A,Computer Science,Final Exam,2025-26,100,67,67.0,B,TCH0035,
REC0013132,STU00982,7,A,Physical Education,Final Exam,2025-26,100,74,74.0,B+,TCH0039,Excellent
REC0013133,STU00983,4,B,English,Unit Test 3,2025-26,50,36,72.0,B+,TCH0061,Retest required
REC0013134,STU00983,4,B,Hindi,Unit Test 3,2025-26,50,32,64.0,B,TCH0049,Excellent
REC0013135,STU00983,4,B,Mathematics,Unit Test 3,2025-26,50,34,68.0,B,TCH0026,
REC0013136,STU00983,4,B,Science,Unit Test 3,2025-26,50,31,62.0,B,TCH0071,Needs improvement
REC0013137,STU00983,4,B,Social Studies,Unit Test 3,2025-26,50,27,54.0,C,TCH0010,
REC0013138,STU00983,4,B,Computer Science,Unit Test 3,2025-26,50,24,48.0,D,TCH0012,Average
REC0013139,STU00983,4,B,Physical Education,Unit Test 3,2025-26,50,27,54.0,C,TCH0029,Absent for exam
REC0013140,STU00983,4,B,English,Unit Test 1,2025-26,50,32,64.0,B,TCH0046,
REC0013141,STU00983,4,B,Hindi,Unit Test 1,2025-26,50,27,54.0,C,TCH0073,Good
REC0013142,STU00983,4,B,Mathematics,Unit Test 1,2025-26,50,32,64.0,B,TCH0048,Needs improvement
REC0013143,STU00983,4,B,Science,Unit Test 1,2025-26,50,38,76.0,B+,TCH0069,Average
REC0013144,STU00983,4,B,Social Studies,Unit Test 1,2025-26,50,38,76.0,B+,TCH0049,Excellent
REC0013145,STU00983,4,B,Computer Science,Unit Test 1,2025-26,50,33,66.0,B,TCH0067,Average
REC0013146,STU00983,4,B,Physical Education,Unit Test 1,2025-26,50,29,58.0,C,TCH0069,Good
REC0013147,STU00984,2,C,English,Final Exam,2025-26,100,49,49.0,D,TCH0030,Retest required
REC0013148,STU00984,2,C,Hindi,Final Exam,2025-26,100,77,77.0,B+,TCH0073,
REC0013149,STU00984,2,C,Mathematics,Final Exam,2025-26,100,50,50.0,C,TCH0033,Excellent
REC0013150,STU00984,2,C,Science,Final Exam,2025-26,100,50,50.0,C,TCH0049,Retest required
REC0013151,STU00984,2,C,Social Studies,Final Exam,2025-26,100,78,78.0,B+,TCH0039,
REC0013152,STU00984,2,C,Computer Science,Final Exam,2025-26,100,68,68.0,B,TCH0056,Retest required
REC0013153,STU00984,2,C,Physical Education,Final Exam,2025-26,100,57,57.0,C,TCH0017,
REC0013154,STU00984,2,C,English,Unit Test 3,2025-26,50,39,78.0,B+,TCH0050,Absent for exam
REC0013155,STU00984,2,C,Hindi,Unit Test 3,2025-26,50,26,52.0,C,TCH0044,Needs improvement
REC0013156,STU00984,2,C,Mathematics,Unit Test 3,2025-26,50,34,68.0,B,TCH0012,Needs improvement
REC0013157,STU00984,2,C,Science,Unit Test 3,2025-26,50,31,62.0,B,TCH0052,Average
REC0013158,STU00984,2,C,Social Studies,Unit Test 3,2025-26,50,31,62.0,B,TCH0048,Retest required
REC0013159,STU00984,2,C,Computer Science,Unit Test 3,2025-26,50,22,44.0,D,TCH0017,Absent for exam
REC0013160,STU00984,2,C,Physical Education,Unit Test 3,2025-26,50,31,62.0,B,TCH0025,Needs improvement
REC0013161,STU00985,12,B,Physics,Unit Test 2,2025-26,50,15,30.0,F,TCH0069,Good
REC0013162,STU00985,12,B,Chemistry,Unit Test 2,2025-26,50,17,34.0,D,TCH0021,Needs improvement
REC0013163,STU00985,12,B,Biology,Unit Test 2,2025-26,50,10,20.0,F,TCH0045,Excellent
REC0013164,STU00985,12,B,Mathematics,Unit Test 2,2025-26,50,10,20.0,F,TCH0056,Retest required
REC0013165,STU00985,12,B,Computer Science,Unit Test 2,2025-26,50,19,38.0,D,TCH0030,Good
REC0013166,STU00985,12,B,Physics,Final Exam,2025-26,100,26,26.0,F,TCH0074,Needs improvement
REC0013167,STU00985,12,B,Chemistry,Final Exam,2025-26,100,32,32.0,F,TCH0053,Absent for exam
REC0013168,STU00985,12,B,Biology,Final Exam,2025-26,100,34,34.0,D,TCH0014,Absent for exam
REC0013169,STU00985,12,B,Mathematics,Final Exam,2025-26,100,9,9.0,F,TCH0025,Average
REC0013170,STU00985,12,B,Computer Science,Final Exam,2025-26,100,36,36.0,D,TCH0019,
REC0013171,STU00986,9,B,English,Unit Test 3,2025-26,50,33,66.0,B,TCH0060,Average
REC0013172,STU00986,9,B,Hindi,Unit Test 3,2025-26,50,34,68.0,B,TCH0023,
REC0013173,STU00986,9,B,Mathematics,Unit Test 3,2025-26,50,34,68.0,B,TCH0073,Absent for exam
REC0013174,STU00986,9,B,Science,Unit Test 3,2025-26,50,31,62.0,B,TCH0042,Needs improvement
REC0013175,STU00986,9,B,Social Studies,Unit Test 3,2025-26,50,27,54.0,C,TCH0013,Good
REC0013176,STU00986,9,B,Computer Science,Unit Test 3,2025-26,50,33,66.0,B,TCH0007,Absent for exam
REC0013177,STU00986,9,B,Physical Education,Unit Test 3,2025-26,50,37,74.0,B+,TCH0039,Needs improvement
REC0013178,STU00986,9,B,English,Unit Test 1,2025-26,50,29,58.0,C,TCH0014,Good
REC0013179,STU00986,9,B,Hindi,Unit Test 1,2025-26,50,30,60.0,B,TCH0077,Excellent
REC0013180,STU00986,9,B,Mathematics,Unit Test 1,2025-26,50,31,62.0,B,TCH0072,Retest required
REC0013181,STU00986,9,B,Science,Unit Test 1,2025-26,50,34,68.0,B,TCH0002,Needs improvement
REC0013182,STU00986,9,B,Social Studies,Unit Test 1,2025-26,50,35,70.0,B+,TCH0022,Absent for exam
REC0013183,STU00986,9,B,Computer Science,Unit Test 1,2025-26,50,34,68.0,B,TCH0031,Needs improvement
REC0013184,STU00986,9,B,Physical Education,Unit Test 1,2025-26,50,37,74.0,B+,TCH0054,Average
REC0013185,STU00987,10,B,English,Unit Test 2,2025-26,50,41,82.0,A,TCH0059,Retest required
REC0013186,STU00987,10,B,Hindi,Unit Test 2,2025-26,50,34,68.0,B,TCH0009,Absent for exam
REC0013187,STU00987,10,B,Mathematics,Unit Test 2,2025-26,50,37,74.0,B+,TCH0060,
REC0013188,STU00987,10,B,Science,Unit Test 2,2025-26,50,42,84.0,A,TCH0025,Excellent
REC0013189,STU00987,10,B,Social Studies,Unit Test 2,2025-26,50,33,66.0,B,TCH0015,Average
REC0013190,STU00987,10,B,Computer Science,Unit Test 2,2025-26,50,49,98.0,A+,TCH0027,Absent for exam
REC0013191,STU00987,10,B,Physical Education,Unit Test 2,2025-26,50,42,84.0,A,TCH0010,Average
REC0013192,STU00987,10,B,English,Mid Term,2025-26,100,90,90.0,A+,TCH0011,Needs improvement
REC0013193,STU00987,10,B,Hindi,Mid Term,2025-26,100,76,76.0,B+,TCH0027,Absent for exam
REC0013194,STU00987,10,B,Mathematics,Mid Term,2025-26,100,66,66.0,B,TCH0026,Absent for exam
REC0013195,STU00987,10,B,Science,Mid Term,2025-26,100,72,72.0,B+,TCH0038,
REC0013196,STU00987,10,B,Social Studies,Mid Term,2025-26,100,88,88.0,A,TCH0051,Average
REC0013197,STU00987,10,B,Computer Science,Mid Term,2025-26,100,100,100.0,A+,TCH0037,
REC0013198,STU00987,10,B,Physical Education,Mid Term,2025-26,100,72,72.0,B+,TCH0055,Retest required
REC0013199,STU00988,8,B,English,Unit Test 4,2025-26,50,42,84.0,A,TCH0076,
REC0013200,STU00988,8,B,Hindi,Unit Test 4,2025-26,50,34,68.0,B,TCH0071,Excellent
REC0013201,STU00988,8,B,Mathematics,Unit Test 4,2025-26,50,44,88.0,A,TCH0077,Excellent
REC0013202,STU00988,8,B,Science,Unit Test 4,2025-26,50,40,80.0,A,TCH0012,Needs improvement
REC0013203,STU00988,8,B,Social Studies,Unit Test 4,2025-26,50,34,68.0,B,TCH0020,Retest required
REC0013204,STU00988,8,B,Computer Science,Unit Test 4,2025-26,50,44,88.0,A,TCH0060,Excellent
REC0013205,STU00988,8,B,Physical Education,Unit Test 4,2025-26,50,38,76.0,B+,TCH0014,Average
REC0013206,STU00988,8,B,English,Unit Test 3,2025-26,50,38,76.0,B+,TCH0049,
REC0013207,STU00988,8,B,Hindi,Unit Test 3,2025-26,50,41,82.0,A,TCH0012,Good
REC0013208,STU00988,8,B,Mathematics,Unit Test 3,2025-26,50,40,80.0,A,TCH0080,Good
REC0013209,STU00988,8,B,Science,Unit Test 3,2025-26,50,49,98.0,A+,TCH0023,Absent for exam
REC0013210,STU00988,8,B,Social Studies,Unit Test 3,2025-26,50,45,90.0,A+,TCH0018,
REC0013211,STU00988,8,B,Computer Science,Unit Test 3,2025-26,50,35,70.0,B+,TCH0015,Good
REC0013212,STU00988,8,B,Physical Education,Unit Test 3,2025-26,50,43,86.0,A,TCH0077,Good
REC0013213,STU00989,10,D,English,Unit Test 3,2025-26,50,50,100.0,A+,TCH0063,Good
REC0013214,STU00989,10,D,Hindi,Unit Test 3,2025-26,50,39,78.0,B+,TCH0008,Absent for exam
REC0013215,STU00989,10,D,Mathematics,Unit Test 3,2025-26,50,39,78.0,B+,TCH0038,Absent for exam
REC0013216,STU00989,10,D,Science,Unit Test 3,2025-26,50,35,70.0,B+,TCH0001,Absent for exam
REC0013217,STU00989,10,D,Social Studies,Unit Test 3,2025-26,50,47,94.0,A+,TCH0066,Needs improvement
REC0013218,STU00989,10,D,Computer Science,Unit Test 3,2025-26,50,43,86.0,A,TCH0073,Excellent
REC0013219,STU00989,10,D,Physical Education,Unit Test 3,2025-26,50,33,66.0,B,TCH0016,Average
REC0013220,STU00989,10,D,English,Unit Test 2,2025-26,50,40,80.0,A,TCH0011,Retest required
REC0013221,STU00989,10,D,Hindi,Unit Test 2,2025-26,50,36,72.0,B+,TCH0004,Absent for exam
REC0013222,STU00989,10,D,Mathematics,Unit Test 2,2025-26,50,39,78.0,B+,TCH0073,Retest required
REC0013223,STU00989,10,D,Science,Unit Test 2,2025-26,50,44,88.0,A,TCH0018,
REC0013224,STU00989,10,D,Social Studies,Unit Test 2,2025-26,50,38,76.0,B+,TCH0021,Excellent
REC0013225,STU00989,10,D,Computer Science,Unit Test 2,2025-26,50,34,68.0,B,TCH0049,Retest required
REC0013226,STU00989,10,D,Physical Education,Unit Test 2,2025-26,50,36,72.0,B+,TCH0004,Absent for exam
REC0013227,STU00990,2,B,English,Mid Term,2025-26,100,74,74.0,B+,TCH0033,
REC0013228,STU00990,2,B,Hindi,Mid Term,2025-26,100,77,77.0,B+,TCH0048,Average
REC0013229,STU00990,2,B,Mathematics,Mid Term,2025-26,100,67,67.0,B,TCH0001,
REC0013230,STU00990,2,B,Science,Mid Term,2025-26,100,74,74.0,B+,TCH0074,Good
REC0013231,STU00990,2,B,Social Studies,Mid Term,2025-26,100,93,93.0,A+,TCH0052,Retest required
REC0013232,STU00990,2,B,Computer Science,Mid Term,2025-26,100,82,82.0,A,TCH0007,Excellent
REC0013233,STU00990,2,B,Physical Education,Mid Term,2025-26,100,82,82.0,A,TCH0018,Absent for exam
REC0013234,STU00990,2,B,English,Unit Test 1,2025-26,50,39,78.0,B+,TCH0058,Retest required
REC0013235,STU00990,2,B,Hindi,Unit Test 1,2025-26,50,37,74.0,B+,TCH0069,Excellent
REC0013236,STU00990,2,B,Mathematics,Unit Test 1,2025-26,50,42,84.0,A,TCH0015,Excellent
REC0013237,STU00990,2,B,Science,Unit Test 1,2025-26,50,37,74.0,B+,TCH0037,Good
REC0013238,STU00990,2,B,Social Studies,Unit Test 1,2025-26,50,37,74.0,B+,TCH0062,Average
REC0013239,STU00990,2,B,Computer Science,Unit Test 1,2025-26,50,41,82.0,A,TCH0065,Needs improvement
REC0013240,STU00990,2,B,Physical Education,Unit Test 1,2025-26,50,43,86.0,A,TCH0022,Needs improvement
REC0013241,STU00991,3,C,English,Final Exam,2025-26,100,50,50.0,C,TCH0044,Absent for exam
REC0013242,STU00991,3,C,Hindi,Final Exam,2025-26,100,35,35.0,D,TCH0002,
REC0013243,STU00991,3,C,Mathematics,Final Exam,2025-26,100,54,54.0,C,TCH0002,Retest required
REC0013244,STU00991,3,C,Science,Final Exam,2025-26,100,26,26.0,F,TCH0075,Good
REC0013245,STU00991,3,C,Social Studies,Final Exam,2025-26,100,40,40.0,D,TCH0076,
REC0013246,STU00991,3,C,Computer Science,Final Exam,2025-26,100,46,46.0,D,TCH0036,Absent for exam
REC0013247,STU00991,3,C,Physical Education,Final Exam,2025-26,100,31,31.0,F,TCH0075,Needs improvement
REC0013248,STU00991,3,C,English,Unit Test 3,2025-26,50,17,34.0,D,TCH0066,Excellent
REC0013249,STU00991,3,C,Hindi,Unit Test 3,2025-26,50,14,28.0,F,TCH0045,Average
REC0013250,STU00991,3,C,Mathematics,Unit Test 3,2025-26,50,24,48.0,D,TCH0033,Good
REC0013251,STU00991,3,C,Science,Unit Test 3,2025-26,50,18,36.0,D,TCH0021,Retest required
REC0013252,STU00991,3,C,Social Studies,Unit Test 3,2025-26,50,26,52.0,C,TCH0064,
REC0013253,STU00991,3,C,Computer Science,Unit Test 3,2025-26,50,12,24.0,F,TCH0004,Average
REC0013254,STU00991,3,C,Physical Education,Unit Test 3,2025-26,50,14,28.0,F,TCH0076,Good
REC0013255,STU00992,1,A,English,Unit Test 4,2025-26,50,37,74.0,B+,TCH0003,Good
REC0013256,STU00992,1,A,Hindi,Unit Test 4,2025-26,50,42,84.0,A,TCH0010,Absent for exam
REC0013257,STU00992,1,A,Mathematics,Unit Test 4,2025-26,50,43,86.0,A,TCH0003,
REC0013258,STU00992,1,A,Science,Unit Test 4,2025-26,50,43,86.0,A,TCH0006,Absent for exam
REC0013259,STU00992,1,A,Social Studies,Unit Test 4,2025-26,50,34,68.0,B,TCH0058,Good
REC0013260,STU00992,1,A,Computer Science,Unit Test 4,2025-26,50,38,76.0,B+,TCH0055,Retest required
REC0013261,STU00992,1,A,Physical Education,Unit Test 4,2025-26,50,40,80.0,A,TCH0022,Absent for exam
REC0013262,STU00992,1,A,English,Mid Term,2025-26,100,62,62.0,B,TCH0042,
REC0013263,STU00992,1,A,Hindi,Mid Term,2025-26,100,83,83.0,A,TCH0060,Excellent
REC0013264,STU00992,1,A,Mathematics,Mid Term,2025-26,100,88,88.0,A,TCH0033,Average
REC0013265,STU00992,1,A,Science,Mid Term,2025-26,100,80,80.0,A,TCH0014,Excellent
REC0013266,STU00992,1,A,Social Studies,Mid Term,2025-26,100,83,83.0,A,TCH0030,Needs improvement
REC0013267,STU00992,1,A,Computer Science,Mid Term,2025-26,100,85,85.0,A,TCH0077,Retest required
REC0013268,STU00992,1,A,Physical Education,Mid Term,2025-26,100,80,80.0,A,TCH0078,Needs improvement
REC0013269,STU00993,5,A,English,Unit Test 3,2025-26,50,12,24.0,F,TCH0062,Needs improvement
REC0013270,STU00993,5,A,Hindi,Unit Test 3,2025-26,50,22,44.0,D,TCH0029,Absent for exam
REC0013271,STU00993,5,A,Mathematics,Unit Test 3,2025-26,50,18,36.0,D,TCH0011,Needs improvement
REC0013272,STU00993,5,A,Science,Unit Test 3,2025-26,50,19,38.0,D,TCH0022,Good
REC0013273,STU00993,5,A,Social Studies,Unit Test 3,2025-26,50,20,40.0,D,TCH0038,Absent for exam
REC0013274,STU00993,5,A,Computer Science,Unit Test 3,2025-26,50,25,50.0,C,TCH0026,
REC0013275,STU00993,5,A,Physical Education,Unit Test 3,2025-26,50,16,32.0,F,TCH0050,Needs improvement
REC0013276,STU00993,5,A,English,Mid Term,2025-26,100,21,21.0,F,TCH0067,Retest required
REC0013277,STU00993,5,A,Hindi,Mid Term,2025-26,100,37,37.0,D,TCH0026,Needs improvement
REC0013278,STU00993,5,A,Mathematics,Mid Term,2025-26,100,41,41.0,D,TCH0001,Excellent
REC0013279,STU00993,5,A,Science,Mid Term,2025-26,100,37,37.0,D,TCH0078,Excellent
REC0013280,STU00993,5,A,Social Studies,Mid Term,2025-26,100,45,45.0,D,TCH0020,Retest required
REC0013281,STU00993,5,A,Computer Science,Mid Term,2025-26,100,49,49.0,D,TCH0028,Absent for exam
REC0013282,STU00993,5,A,Physical Education,Mid Term,2025-26,100,42,42.0,D,TCH0064,Excellent
REC0013283,STU00994,9,C,English,Unit Test 1,2025-26,50,47,94.0,A+,TCH0078,Needs improvement
REC0013284,STU00994,9,C,Hindi,Unit Test 1,2025-26,50,42,84.0,A,TCH0015,Absent for exam
REC0013285,STU00994,9,C,Mathematics,Unit Test 1,2025-26,50,45,90.0,A+,TCH0017,Good
REC0013286,STU00994,9,C,Science,Unit Test 1,2025-26,50,43,86.0,A,TCH0005,Absent for exam
REC0013287,STU00994,9,C,Social Studies,Unit Test 1,2025-26,50,42,84.0,A,TCH0074,Average
REC0013288,STU00994,9,C,Computer Science,Unit Test 1,2025-26,50,30,60.0,B,TCH0069,Retest required
REC0013289,STU00994,9,C,Physical Education,Unit Test 1,2025-26,50,42,84.0,A,TCH0019,Good
REC0013290,STU00994,9,C,English,Final Exam,2025-26,100,68,68.0,B,TCH0049,Good
REC0013291,STU00994,9,C,Hindi,Final Exam,2025-26,100,96,96.0,A+,TCH0010,Needs improvement
REC0013292,STU00994,9,C,Mathematics,Final Exam,2025-26,100,87,87.0,A,TCH0062,Retest required
REC0013293,STU00994,9,C,Science,Final Exam,2025-26,100,72,72.0,B+,TCH0050,Excellent
REC0013294,STU00994,9,C,Social Studies,Final Exam,2025-26,100,67,67.0,B,TCH0001,Needs improvement
REC0013295,STU00994,9,C,Computer Science,Final Exam,2025-26,100,85,85.0,A,TCH0070,Needs improvement
REC0013296,STU00994,9,C,Physical Education,Final Exam,2025-26,100,69,69.0,B,TCH0014,Average
REC0013297,STU00995,9,B,English,Unit Test 1,2025-26,50,23,46.0,D,TCH0069,Absent for exam
REC0013298,STU00995,9,B,Hindi,Unit Test 1,2025-26,50,30,60.0,B,TCH0013,
REC0013299,STU00995,9,B,Mathematics,Unit Test 1,2025-26,50,35,70.0,B+,TCH0071,Retest required
REC0013300,STU00995,9,B,Science,Unit Test 1,2025-26,50,36,72.0,B+,TCH0017,Excellent
REC0013301,STU00995,9,B,Social Studies,Unit Test 1,2025-26,50,30,60.0,B,TCH0036,Average
REC0013302,STU00995,9,B,Computer Science,Unit Test 1,2025-26,50,30,60.0,B,TCH0025,Good
REC0013303,STU00995,9,B,Physical Education,Unit Test 1,2025-26,50,29,58.0,C,TCH0068,Retest required
REC0013304,STU00995,9,B,English,Final Exam,2025-26,100,56,56.0,C,TCH0028,Absent for exam
REC0013305,STU00995,9,B,Hindi,Final Exam,2025-26,100,57,57.0,C,TCH0049,Average
REC0013306,STU00995,9,B,Mathematics,Final Exam,2025-26,100,46,46.0,D,TCH0065,Average
REC0013307,STU00995,9,B,Science,Final Exam,2025-26,100,52,52.0,C,TCH0051,Good
REC0013308,STU00995,9,B,Social Studies,Final Exam,2025-26,100,69,69.0,B,TCH0035,
REC0013309,STU00995,9,B,Computer Science,Final Exam,2025-26,100,60,60.0,B,TCH0017,Average
REC0013310,STU00995,9,B,Physical Education,Final Exam,2025-26,100,61,61.0,B,TCH0027,Needs improvement
REC0013311,STU00996,5,A,English,Unit Test 2,2025-26,50,30,60.0,B,TCH0036,Excellent
REC0013312,STU00996,5,A,Hindi,Unit Test 2,2025-26,50,24,48.0,D,TCH0021,Average
REC0013313,STU00996,5,A,Mathematics,Unit Test 2,2025-26,50,28,56.0,C,TCH0002,Retest required
REC0013314,STU00996,5,A,Science,Unit Test 2,2025-26,50,34,68.0,B,TCH0071,Excellent
REC0013315,STU00996,5,A,Social Studies,Unit Test 2,2025-26,50,35,70.0,B+,TCH0048,
REC0013316,STU00996,5,A,Computer Science,Unit Test 2,2025-26,50,41,82.0,A,TCH0027,Retest required
REC0013317,STU00996,5,A,Physical Education,Unit Test 2,2025-26,50,27,54.0,C,TCH0073,
REC0013318,STU00996,5,A,English,Unit Test 3,2025-26,50,26,52.0,C,TCH0011,Excellent
REC0013319,STU00996,5,A,Hindi,Unit Test 3,2025-26,50,34,68.0,B,TCH0044,Average
REC0013320,STU00996,5,A,Mathematics,Unit Test 3,2025-26,50,24,48.0,D,TCH0021,Absent for exam
REC0013321,STU00996,5,A,Science,Unit Test 3,2025-26,50,32,64.0,B,TCH0059,Absent for exam
REC0013322,STU00996,5,A,Social Studies,Unit Test 3,2025-26,50,35,70.0,B+,TCH0031,Absent for exam
REC0013323,STU00996,5,A,Computer Science,Unit Test 3,2025-26,50,34,68.0,B,TCH0032,Needs improvement
REC0013324,STU00996,5,A,Physical Education,Unit Test 3,2025-26,50,28,56.0,C,TCH0031,Good
REC0013325,STU00997,11,A,Physics,Unit Test 3,2025-26,50,39,78.0,B+,TCH0007,Needs improvement
REC0013326,STU00997,11,A,Chemistry,Unit Test 3,2025-26,50,42,84.0,A,TCH0004,Good
REC0013327,STU00997,11,A,Biology,Unit Test 3,2025-26,50,44,88.0,A,TCH0076,Retest required
REC0013328,STU00997,11,A,Mathematics,Unit Test 3,2025-26,50,30,60.0,B,TCH0036,Needs improvement
REC0013329,STU00997,11,A,Computer Science,Unit Test 3,2025-26,50,38,76.0,B+,TCH0059,
REC0013330,STU00997,11,A,Physics,Unit Test 2,2025-26,50,39,78.0,B+,TCH0028,Good
REC0013331,STU00997,11,A,Chemistry,Unit Test 2,2025-26,50,39,78.0,B+,TCH0041,
REC0013332,STU00997,11,A,Biology,Unit Test 2,2025-26,50,36,72.0,B+,TCH0039,
REC0013333,STU00997,11,A,Mathematics,Unit Test 2,2025-26,50,40,80.0,A,TCH0036,Retest required
REC0013334,STU00997,11,A,Computer Science,Unit Test 2,2025-26,50,36,72.0,B+,TCH0076,Average
REC0013335,STU00998,1,B,English,Unit Test 2,2025-26,50,38,76.0,B+,TCH0048,Average
REC0013336,STU00998,1,B,Hindi,Unit Test 2,2025-26,50,42,84.0,A,TCH0063,
REC0013337,STU00998,1,B,Mathematics,Unit Test 2,2025-26,50,33,66.0,B,TCH0004,Absent for exam
REC0013338,STU00998,1,B,Science,Unit Test 2,2025-26,50,35,70.0,B+,TCH0075,Good
REC0013339,STU00998,1,B,Social Studies,Unit Test 2,2025-26,50,31,62.0,B,TCH0008,Good
REC0013340,STU00998,1,B,Computer Science,Unit Test 2,2025-26,50,40,80.0,A,TCH0012,Good
REC0013341,STU00998,1,B,Physical Education,Unit Test 2,2025-26,50,42,84.0,A,TCH0008,Absent for exam
REC0013342,STU00998,1,B,English,Unit Test 4,2025-26,50,43,86.0,A,TCH0066,Good
REC0013343,STU00998,1,B,Hindi,Unit Test 4,2025-26,50,45,90.0,A+,TCH0013,Absent for exam
REC0013344,STU00998,1,B,Mathematics,Unit Test 4,2025-26,50,37,74.0,B+,TCH0050,Retest required
REC0013345,STU00998,1,B,Science,Unit Test 4,2025-26,50,31,62.0,B,TCH0051,Absent for exam
REC0013346,STU00998,1,B,Social Studies,Unit Test 4,2025-26,50,42,84.0,A,TCH0008,Needs improvement
REC0013347,STU00998,1,B,Computer Science,Unit Test 4,2025-26,50,31,62.0,B,TCH0015,Needs improvement
REC0013348,STU00998,1,B,Physical Education,Unit Test 4,2025-26,50,43,86.0,A,TCH0010,Good
REC0013349,STU00999,7,D,English,Unit Test 4,2025-26,50,28,56.0,C,TCH0053,Excellent
REC0013350,STU00999,7,D,Hindi,Unit Test 4,2025-26,50,21,42.0,D,TCH0024,Absent for exam
REC0013351,STU00999,7,D,Mathematics,Unit Test 4,2025-26,50,31,62.0,B,TCH0040,Excellent
REC0013352,STU00999,7,D,Science,Unit Test 4,2025-26,50,35,70.0,B+,TCH0062,Retest required
REC0013353,STU00999,7,D,Social Studies,Unit Test 4,2025-26,50,26,52.0,C,TCH0016,Excellent
REC0013354,STU00999,7,D,Computer Science,Unit Test 4,2025-26,50,30,60.0,B,TCH0026,Excellent
REC0013355,STU00999,7,D,Physical Education,Unit Test 4,2025-26,50,33,66.0,B,TCH0031,Retest required
REC0013356,STU00999,7,D,English,Unit Test 1,2025-26,50,32,64.0,B,TCH0050,Absent for exam
